student_id,concept_id,attempt_number,is_correct,true_mastery,dataset_type
student_174,concept_7,12,0,0.7856,SYNTHETIC
student_174,concept_7,13,1,0.839,SYNTHETIC
student_174,concept_7,14,1,0.891,SYNTHETIC
student_174,concept_7,15,1,0.8938,SYNTHETIC
student_174,concept_7,16,1,0.934,SYNTHETIC
student_174,concept_7,17,1,0.9456,SYNTHETIC
student_174,concept_7,18,1,0.95,SYNTHETIC
student_174,concept_7,19,1,0.95,SYNTHETIC
student_174,concept_7,20,1,0.95,SYNTHETIC
student_174,concept_7,21,1,0.95,SYNTHETIC
student_174,concept_7,22,1,0.95,SYNTHETIC
student_174,concept_7,23,1,0.95,SYNTHETIC
student_174,concept_7,24,1,0.95,SYNTHETIC
student_174,concept_8,1,0,0.2096,SYNTHETIC
student_174,concept_8,2,0,0.2612,SYNTHETIC
student_174,concept_8,3,1,0.2669,SYNTHETIC
student_174,concept_8,4,1,0.335,SYNTHETIC
student_174,concept_8,5,1,0.3941,SYNTHETIC
student_174,concept_8,6,0,0.4473,SYNTHETIC
student_174,concept_8,7,0,0.468,SYNTHETIC
student_174,concept_8,8,0,0.5249,SYNTHETIC
student_174,concept_8,9,0,0.5856,SYNTHETIC
student_174,concept_8,10,1,0.6525,SYNTHETIC
student_174,concept_8,11,0,0.6944,SYNTHETIC
student_174,concept_8,12,1,0.7701,SYNTHETIC
student_174,concept_8,13,1,0.8361,SYNTHETIC
student_174,concept_8,14,1,0.8577,SYNTHETIC
student_174,concept_8,15,1,0.8662,SYNTHETIC
student_174,concept_8,16,0,0.8945,SYNTHETIC
student_174,concept_8,17,1,0.95,SYNTHETIC
student_174,concept_8,18,0,0.95,SYNTHETIC
student_174,concept_8,19,1,0.95,SYNTHETIC
student_174,concept_8,20,1,0.95,SYNTHETIC
student_174,concept_8,21,1,0.95,SYNTHETIC
student_174,concept_8,22,1,0.95,SYNTHETIC
student_174,concept_9,1,0,0.1478,SYNTHETIC
student_174,concept_9,2,1,0.1874,SYNTHETIC
student_174,concept_9,3,0,0.2632,SYNTHETIC
student_174,concept_9,4,0,0.2865,SYNTHETIC
student_174,concept_9,5,0,0.3443,SYNTHETIC
student_174,concept_9,6,1,0.3617,SYNTHETIC
student_174,concept_9,7,1,0.3937,SYNTHETIC
student_174,concept_9,8,0,0.4044,SYNTHETIC
student_174,concept_9,9,1,0.4374,SYNTHETIC
student_174,concept_9,10,0,0.511,SYNTHETIC
student_174,concept_9,11,1,0.5246,SYNTHETIC
student_174,concept_9,12,1,0.5729,SYNTHETIC
student_175,concept_0,1,1,0.5665,SYNTHETIC
student_175,concept_0,2,1,0.5681,SYNTHETIC
student_175,concept_0,3,1,0.6091,SYNTHETIC
student_175,concept_0,4,1,0.6395,SYNTHETIC
student_175,concept_0,5,1,0.6853,SYNTHETIC
student_175,concept_0,6,1,0.7292,SYNTHETIC
student_175,concept_0,7,0,0.7505,SYNTHETIC
student_175,concept_0,8,1,0.791,SYNTHETIC
student_175,concept_1,1,1,0.4051,SYNTHETIC
student_175,concept_1,2,0,0.4159,SYNTHETIC
student_175,concept_1,3,1,0.4667,SYNTHETIC
student_175,concept_1,4,1,0.4971,SYNTHETIC
student_175,concept_1,5,1,0.5136,SYNTHETIC
student_175,concept_1,6,1,0.5257,SYNTHETIC
student_175,concept_1,7,0,0.547,SYNTHETIC
student_175,concept_1,8,0,0.566,SYNTHETIC
student_175,concept_1,9,1,0.6145,SYNTHETIC
student_175,concept_1,10,1,0.6445,SYNTHETIC
student_175,concept_1,11,0,0.7136,SYNTHETIC
student_175,concept_1,12,1,0.7858,SYNTHETIC
student_175,concept_1,13,1,0.8508,SYNTHETIC
student_175,concept_1,14,1,0.8764,SYNTHETIC
student_175,concept_1,15,1,0.9178,SYNTHETIC
student_175,concept_1,16,1,0.9448,SYNTHETIC
student_175,concept_1,17,0,0.95,SYNTHETIC
student_175,concept_1,18,1,0.95,SYNTHETIC
student_175,concept_1,19,1,0.95,SYNTHETIC
student_175,concept_1,20,1,0.95,SYNTHETIC
student_175,concept_1,21,1,0.95,SYNTHETIC
student_175,concept_1,22,0,0.95,SYNTHETIC
student_175,concept_2,1,1,0.3328,SYNTHETIC
student_175,concept_2,2,0,0.3383,SYNTHETIC
student_175,concept_2,3,0,0.3456,SYNTHETIC
student_175,concept_2,4,0,0.3912,SYNTHETIC
student_175,concept_2,5,0,0.4043,SYNTHETIC
student_175,concept_2,6,0,0.4199,SYNTHETIC
student_175,concept_2,7,1,0.4402,SYNTHETIC
student_175,concept_3,1,0,0.1157,SYNTHETIC
student_175,concept_3,2,0,0.1463,SYNTHETIC
student_175,concept_3,3,1,0.2239,SYNTHETIC
student_175,concept_3,4,0,0.2532,SYNTHETIC
student_175,concept_3,5,0,0.2582,SYNTHETIC
student_175,concept_3,6,0,0.3233,SYNTHETIC
student_175,concept_3,7,0,0.3548,SYNTHETIC
student_175,concept_3,8,1,0.3615,SYNTHETIC
student_175,concept_3,9,1,0.4011,SYNTHETIC
student_175,concept_3,10,1,0.4277,SYNTHETIC
student_175,concept_3,11,1,0.437,SYNTHETIC
student_175,concept_3,12,0,0.5037,SYNTHETIC
student_175,concept_4,1,0,0.2717,SYNTHETIC
student_175,concept_4,2,0,0.3402,SYNTHETIC
student_175,concept_4,3,0,0.3406,SYNTHETIC
student_175,concept_4,4,1,0.359,SYNTHETIC
student_175,concept_4,5,0,0.3844,SYNTHETIC
student_175,concept_4,6,1,0.3931,SYNTHETIC
student_175,concept_4,7,1,0.4141,SYNTHETIC
student_175,concept_4,8,0,0.4359,SYNTHETIC
student_175,concept_4,9,1,0.5117,SYNTHETIC
student_175,concept_4,10,1,0.5752,SYNTHETIC
student_175,concept_4,11,0,0.625,SYNTHETIC
student_175,concept_4,12,1,0.6664,SYNTHETIC
student_175,concept_4,13,1,0.7303,SYNTHETIC
student_175,concept_4,14,1,0.7774,SYNTHETIC
student_175,concept_5,1,0,0.1173,SYNTHETIC
student_175,concept_5,2,0,0.1973,SYNTHETIC
student_175,concept_5,3,0,0.2196,SYNTHETIC
student_175,concept_5,4,1,0.2291,SYNTHETIC
student_175,concept_5,5,0,0.296,SYNTHETIC
student_175,concept_6,1,0,0.2327,SYNTHETIC
student_175,concept_6,2,1,0.2377,SYNTHETIC
student_175,concept_6,3,0,0.3133,SYNTHETIC
student_175,concept_6,4,0,0.3647,SYNTHETIC
student_175,concept_6,5,1,0.3973,SYNTHETIC
student_175,concept_6,6,1,0.3995,SYNTHETIC
student_175,concept_6,7,0,0.461,SYNTHETIC
student_175,concept_6,8,0,0.5066,SYNTHETIC
student_175,concept_6,9,0,0.5406,SYNTHETIC
student_175,concept_6,10,0,0.5942,SYNTHETIC
student_175,concept_6,11,1,0.6528,SYNTHETIC
student_175,concept_6,12,0,0.72,SYNTHETIC
student_175,concept_6,13,1,0.7231,SYNTHETIC
student_175,concept_6,14,1,0.7624,SYNTHETIC
student_175,concept_6,15,1,0.8301,SYNTHETIC
student_175,concept_6,16,1,0.8441,SYNTHETIC
student_175,concept_6,17,1,0.9089,SYNTHETIC
student_175,concept_6,18,1,0.923,SYNTHETIC
student_175,concept_6,19,1,0.95,SYNTHETIC
student_175,concept_6,20,1,0.95,SYNTHETIC
student_175,concept_6,21,1,0.95,SYNTHETIC
student_175,concept_6,22,1,0.95,SYNTHETIC
student_175,concept_6,23,1,0.95,SYNTHETIC
student_175,concept_6,24,1,0.95,SYNTHETIC
student_175,concept_7,1,1,0.1699,SYNTHETIC
student_175,concept_7,2,0,0.1982,SYNTHETIC
student_175,concept_7,3,0,0.2158,SYNTHETIC
student_175,concept_7,4,0,0.2324,SYNTHETIC
student_175,concept_7,5,0,0.2889,SYNTHETIC
student_175,concept_7,6,1,0.3561,SYNTHETIC
student_175,concept_7,7,0,0.3567,SYNTHETIC
student_175,concept_8,1,0,0.2215,SYNTHETIC
student_175,concept_8,2,0,0.2313,SYNTHETIC
student_175,concept_8,3,0,0.2544,SYNTHETIC
student_175,concept_8,4,1,0.315,SYNTHETIC
student_175,concept_8,5,0,0.3693,SYNTHETIC
student_175,concept_8,6,0,0.4104,SYNTHETIC
student_175,concept_8,7,1,0.4865,SYNTHETIC
student_175,concept_8,8,0,0.5125,SYNTHETIC
student_175,concept_8,9,0,0.5829,SYNTHETIC
student_175,concept_8,10,1,0.6327,SYNTHETIC
student_175,concept_8,11,0,0.651,SYNTHETIC
student_175,concept_8,12,1,0.6689,SYNTHETIC
student_175,concept_8,13,1,0.6727,SYNTHETIC
student_175,concept_8,14,1,0.6929,SYNTHETIC
student_175,concept_8,15,1,0.7201,SYNTHETIC
student_175,concept_9,1,1,0.3843,SYNTHETIC
student_175,concept_9,2,0,0.4098,SYNTHETIC
student_175,concept_9,3,0,0.4391,SYNTHETIC
student_175,concept_9,4,0,0.5043,SYNTHETIC
student_175,concept_9,5,0,0.5414,SYNTHETIC
student_175,concept_9,6,1,0.5851,SYNTHETIC
student_175,concept_9,7,1,0.6521,SYNTHETIC
student_175,concept_9,8,1,0.7308,SYNTHETIC
student_175,concept_9,9,1,0.7613,SYNTHETIC
student_175,concept_9,10,1,0.7999,SYNTHETIC
student_175,concept_9,11,1,0.8304,SYNTHETIC
student_175,concept_9,12,1,0.8433,SYNTHETIC
student_175,concept_9,13,1,0.873,SYNTHETIC
student_175,concept_9,14,1,0.9309,SYNTHETIC
student_175,concept_9,15,1,0.95,SYNTHETIC
student_175,concept_9,16,1,0.95,SYNTHETIC
student_175,concept_9,17,1,0.95,SYNTHETIC
student_175,concept_9,18,1,0.95,SYNTHETIC
student_176,concept_0,1,1,0.4992,SYNTHETIC
student_176,concept_0,2,1,0.5672,SYNTHETIC
student_176,concept_0,3,1,0.602,SYNTHETIC
student_176,concept_0,4,1,0.6062,SYNTHETIC
student_176,concept_0,5,0,0.658,SYNTHETIC
student_176,concept_0,6,1,0.7205,SYNTHETIC
student_176,concept_0,7,1,0.7356,SYNTHETIC
student_176,concept_0,8,0,0.7621,SYNTHETIC
student_176,concept_0,9,1,0.8179,SYNTHETIC
student_176,concept_0,10,1,0.83,SYNTHETIC
student_176,concept_0,11,1,0.8981,SYNTHETIC
student_176,concept_0,12,1,0.95,SYNTHETIC
student_176,concept_0,13,1,0.95,SYNTHETIC
student_176,concept_1,1,1,0.5992,SYNTHETIC
student_176,concept_1,2,1,0.6283,SYNTHETIC
student_176,concept_1,3,0,0.6532,SYNTHETIC
student_176,concept_1,4,1,0.67,SYNTHETIC
student_176,concept_1,5,1,0.7461,SYNTHETIC
student_176,concept_1,6,1,0.786,SYNTHETIC
student_176,concept_1,7,1,0.7947,SYNTHETIC
student_176,concept_1,8,1,0.8471,SYNTHETIC
student_176,concept_1,9,1,0.8701,SYNTHETIC
student_176,concept_1,10,1,0.8746,SYNTHETIC
student_176,concept_1,11,1,0.95,SYNTHETIC
student_176,concept_1,12,1,0.95,SYNTHETIC
student_176,concept_1,13,1,0.95,SYNTHETIC
student_176,concept_1,14,1,0.95,SYNTHETIC
student_176,concept_1,15,1,0.95,SYNTHETIC
student_176,concept_1,16,1,0.95,SYNTHETIC
student_176,concept_1,17,1,0.95,SYNTHETIC
student_176,concept_1,18,1,0.95,SYNTHETIC
student_176,concept_1,19,1,0.95,SYNTHETIC
student_176,concept_1,20,1,0.95,SYNTHETIC
student_176,concept_1,21,1,0.95,SYNTHETIC
student_176,concept_1,22,1,0.95,SYNTHETIC
student_176,concept_2,1,0,0.3425,SYNTHETIC
student_176,concept_2,2,1,0.3859,SYNTHETIC
student_176,concept_2,3,1,0.4385,SYNTHETIC
student_176,concept_2,4,1,0.4575,SYNTHETIC
student_176,concept_2,5,1,0.5118,SYNTHETIC
student_176,concept_2,6,0,0.5302,SYNTHETIC
student_176,concept_2,7,1,0.5833,SYNTHETIC
student_176,concept_2,8,0,0.5898,SYNTHETIC
student_176,concept_2,9,1,0.6368,SYNTHETIC
student_176,concept_2,10,1,0.693,SYNTHETIC
student_176,concept_2,11,1,0.7623,SYNTHETIC
student_176,concept_2,12,1,0.8312,SYNTHETIC
student_176,concept_2,13,1,0.8737,SYNTHETIC
student_176,concept_2,14,1,0.8872,SYNTHETIC
student_176,concept_2,15,1,0.8977,SYNTHETIC
student_176,concept_2,16,1,0.9348,SYNTHETIC
student_176,concept_2,17,1,0.95,SYNTHETIC
student_176,concept_2,18,1,0.95,SYNTHETIC
student_176,concept_2,19,1,0.95,SYNTHETIC
student_176,concept_2,20,1,0.95,SYNTHETIC
student_176,concept_3,1,0,0.2389,SYNTHETIC
student_176,concept_3,2,0,0.2611,SYNTHETIC
student_176,concept_3,3,1,0.3162,SYNTHETIC
student_176,concept_3,4,0,0.3455,SYNTHETIC
student_176,concept_3,5,1,0.3676,SYNTHETIC
student_176,concept_3,6,1,0.436,SYNTHETIC
student_176,concept_3,7,1,0.4415,SYNTHETIC
student_176,concept_3,8,1,0.518,SYNTHETIC
student_176,concept_3,9,1,0.5905,SYNTHETIC
student_176,concept_3,10,1,0.6044,SYNTHETIC
student_176,concept_3,11,1,0.6131,SYNTHETIC
student_176,concept_3,12,0,0.6628,SYNTHETIC
student_176,concept_3,13,1,0.7343,SYNTHETIC
student_176,concept_3,14,1,0.7819,SYNTHETIC
student_176,concept_3,15,1,0.8476,SYNTHETIC
student_176,concept_3,16,1,0.8864,SYNTHETIC
student_176,concept_3,17,1,0.9063,SYNTHETIC
student_176,concept_3,18,1,0.9326,SYNTHETIC
student_176,concept_3,19,1,0.9449,SYNTHETIC
student_176,concept_3,20,0,0.95,SYNTHETIC
student_176,concept_3,21,1,0.95,SYNTHETIC
student_176,concept_4,1,0,0.2533,SYNTHETIC
student_176,concept_4,2,1,0.3155,SYNTHETIC
student_176,concept_4,3,0,0.3942,SYNTHETIC
student_176,concept_4,4,0,0.4425,SYNTHETIC
student_176,concept_4,5,0,0.5106,SYNTHETIC
student_176,concept_4,6,1,0.5221,SYNTHETIC
student_176,concept_4,7,0,0.5752,SYNTHETIC
student_176,concept_4,8,1,0.6174,SYNTHETIC
student_176,concept_4,9,1,0.6694,SYNTHETIC
student_176,concept_4,10,0,0.6921,SYNTHETIC
student_176,concept_4,11,1,0.752,SYNTHETIC
student_176,concept_4,12,1,0.7807,SYNTHETIC
student_176,concept_4,13,1,0.812,SYNTHETIC
student_176,concept_4,14,1,0.881,SYNTHETIC
student_176,concept_4,15,0,0.9283,SYNTHETIC
student_176,concept_4,16,1,0.95,SYNTHETIC
student_176,concept_4,17,1,0.95,SYNTHETIC
student_176,concept_4,18,1,0.95,SYNTHETIC
student_176,concept_4,19,1,0.95,SYNTHETIC
student_176,concept_4,20,1,0.95,SYNTHETIC
student_176,concept_4,21,1,0.95,SYNTHETIC
student_176,concept_4,22,1,0.95,SYNTHETIC
student_176,concept_4,23,1,0.95,SYNTHETIC
student_176,concept_5,1,0,0.3963,SYNTHETIC
student_176,concept_5,2,0,0.3979,SYNTHETIC
student_176,concept_5,3,0,0.4128,SYNTHETIC
student_176,concept_5,4,1,0.4424,SYNTHETIC
student_176,concept_5,5,0,0.4773,SYNTHETIC
student_176,concept_5,6,0,0.4977,SYNTHETIC
student_176,concept_5,7,1,0.5521,SYNTHETIC
student_176,concept_5,8,1,0.6275,SYNTHETIC
student_176,concept_5,9,1,0.6637,SYNTHETIC
student_176,concept_5,10,0,0.7179,SYNTHETIC
student_176,concept_5,11,1,0.7901,SYNTHETIC
student_176,concept_5,12,1,0.865,SYNTHETIC
student_176,concept_5,13,0,0.8764,SYNTHETIC
student_176,concept_5,14,1,0.9226,SYNTHETIC
student_176,concept_5,15,1,0.95,SYNTHETIC
student_176,concept_5,16,1,0.95,SYNTHETIC
student_176,concept_5,17,0,0.95,SYNTHETIC
student_176,concept_5,18,1,0.95,SYNTHETIC
student_176,concept_5,19,1,0.95,SYNTHETIC
student_176,concept_5,20,1,0.95,SYNTHETIC
student_176,concept_5,21,1,0.95,SYNTHETIC
student_176,concept_5,22,1,0.95,SYNTHETIC
student_176,concept_5,23,1,0.95,SYNTHETIC
student_176,concept_6,1,1,0.4678,SYNTHETIC
student_176,concept_6,2,1,0.4799,SYNTHETIC
student_176,concept_6,3,1,0.4819,SYNTHETIC
student_176,concept_6,4,1,0.5285,SYNTHETIC
student_176,concept_6,5,1,0.5653,SYNTHETIC
student_176,concept_6,6,1,0.6122,SYNTHETIC
student_176,concept_6,7,1,0.6162,SYNTHETIC
student_176,concept_6,8,1,0.6216,SYNTHETIC
student_176,concept_6,9,1,0.6877,SYNTHETIC
student_176,concept_7,1,1,0.5846,SYNTHETIC
student_176,concept_7,2,1,0.5942,SYNTHETIC
student_176,concept_7,3,1,0.6279,SYNTHETIC
student_176,concept_7,4,1,0.63,SYNTHETIC
student_176,concept_7,5,0,0.6643,SYNTHETIC
student_176,concept_7,6,1,0.7258,SYNTHETIC
student_176,concept_7,7,1,0.8003,SYNTHETIC
student_176,concept_8,1,0,0.1479,SYNTHETIC
student_176,concept_8,2,1,0.2118,SYNTHETIC
student_176,concept_8,3,0,0.2907,SYNTHETIC
student_176,concept_8,4,1,0.3443,SYNTHETIC
student_176,concept_8,5,1,0.3519,SYNTHETIC
student_176,concept_8,6,1,0.3645,SYNTHETIC
student_176,concept_8,7,0,0.4335,SYNTHETIC
student_176,concept_8,8,1,0.4846,SYNTHETIC
student_176,concept_8,9,1,0.501,SYNTHETIC
student_176,concept_8,10,0,0.5491,SYNTHETIC
student_176,concept_8,11,1,0.5806,SYNTHETIC
student_176,concept_8,12,1,0.5957,SYNTHETIC
student_176,concept_8,13,1,0.6412,SYNTHETIC
student_176,concept_9,1,0,0.3638,SYNTHETIC
student_176,concept_9,2,0,0.4332,SYNTHETIC
student_176,concept_9,3,0,0.4884,SYNTHETIC
student_176,concept_9,4,1,0.5516,SYNTHETIC
student_176,concept_9,5,0,0.5818,SYNTHETIC
student_176,concept_9,6,1,0.6356,SYNTHETIC
student_176,concept_9,7,1,0.6703,SYNTHETIC
student_176,concept_9,8,0,0.6895,SYNTHETIC
student_177,concept_0,1,1,0.508,SYNTHETIC
student_177,concept_0,2,1,0.5293,SYNTHETIC
student_177,concept_0,3,0,0.5473,SYNTHETIC
student_177,concept_0,4,1,0.6198,SYNTHETIC
student_177,concept_0,5,0,0.6385,SYNTHETIC
student_177,concept_0,6,1,0.6891,SYNTHETIC
student_177,concept_0,7,1,0.7215,SYNTHETIC
student_177,concept_0,8,0,0.7348,SYNTHETIC
student_177,concept_0,9,1,0.806,SYNTHETIC
student_177,concept_0,10,0,0.8486,SYNTHETIC
student_177,concept_0,11,1,0.8601,SYNTHETIC
student_177,concept_0,12,0,0.9276,SYNTHETIC
student_177,concept_0,13,1,0.95,SYNTHETIC
student_177,concept_0,14,1,0.95,SYNTHETIC
student_177,concept_0,15,1,0.95,SYNTHETIC
student_177,concept_0,16,1,0.95,SYNTHETIC
student_177,concept_0,17,1,0.95,SYNTHETIC
student_177,concept_0,18,1,0.95,SYNTHETIC
student_177,concept_0,19,1,0.95,SYNTHETIC
student_177,concept_0,20,1,0.95,SYNTHETIC
student_177,concept_0,21,1,0.95,SYNTHETIC
student_177,concept_0,22,1,0.95,SYNTHETIC
student_177,concept_1,1,0,0.5346,SYNTHETIC
student_177,concept_1,2,1,0.5661,SYNTHETIC
student_177,concept_1,3,1,0.6311,SYNTHETIC
student_177,concept_1,4,1,0.6446,SYNTHETIC
student_177,concept_1,5,1,0.7124,SYNTHETIC
student_177,concept_1,6,0,0.7535,SYNTHETIC
student_177,concept_1,7,1,0.8172,SYNTHETIC
student_177,concept_1,8,1,0.8716,SYNTHETIC
student_177,concept_1,9,1,0.9456,SYNTHETIC
student_177,concept_1,10,0,0.95,SYNTHETIC
student_177,concept_1,11,1,0.95,SYNTHETIC
student_177,concept_1,12,1,0.95,SYNTHETIC
student_177,concept_1,13,1,0.95,SYNTHETIC
student_177,concept_1,14,1,0.95,SYNTHETIC
student_177,concept_1,15,1,0.95,SYNTHETIC
student_177,concept_2,1,0,0.0827,SYNTHETIC
student_177,concept_2,2,0,0.1069,SYNTHETIC
student_177,concept_2,3,1,0.1683,SYNTHETIC
student_177,concept_2,4,0,0.2207,SYNTHETIC
student_177,concept_2,5,0,0.245,SYNTHETIC
student_177,concept_2,6,0,0.3225,SYNTHETIC
student_177,concept_2,7,0,0.3744,SYNTHETIC
student_177,concept_2,8,0,0.3775,SYNTHETIC
student_177,concept_2,9,0,0.4525,SYNTHETIC
student_177,concept_2,10,0,0.5018,SYNTHETIC
student_177,concept_2,11,0,0.5098,SYNTHETIC
student_177,concept_2,12,1,0.555,SYNTHETIC
student_177,concept_2,13,0,0.565,SYNTHETIC
student_177,concept_3,1,0,0.8061,SYNTHETIC
student_177,concept_3,2,1,0.8327,SYNTHETIC
student_177,concept_3,3,1,0.8421,SYNTHETIC
student_177,concept_3,4,1,0.8523,SYNTHETIC
student_177,concept_3,5,1,0.9307,SYNTHETIC
student_177,concept_3,6,1,0.95,SYNTHETIC
student_177,concept_3,7,1,0.95,SYNTHETIC
student_177,concept_3,8,1,0.95,SYNTHETIC
student_177,concept_3,9,1,0.95,SYNTHETIC
student_177,concept_3,10,1,0.95,SYNTHETIC
student_177,concept_3,11,1,0.95,SYNTHETIC
student_177,concept_3,12,1,0.95,SYNTHETIC
student_177,concept_3,13,1,0.95,SYNTHETIC
student_177,concept_3,14,1,0.95,SYNTHETIC
student_177,concept_3,15,1,0.95,SYNTHETIC
student_177,concept_3,16,1,0.95,SYNTHETIC
student_177,concept_3,17,1,0.95,SYNTHETIC
student_177,concept_3,18,1,0.95,SYNTHETIC
student_177,concept_3,19,1,0.95,SYNTHETIC
student_177,concept_3,20,1,0.95,SYNTHETIC
student_177,concept_3,21,1,0.95,SYNTHETIC
student_177,concept_3,22,1,0.95,SYNTHETIC
student_177,concept_3,23,1,0.95,SYNTHETIC
student_177,concept_3,24,1,0.95,SYNTHETIC
student_177,concept_4,1,1,0.4556,SYNTHETIC
student_177,concept_4,2,1,0.5286,SYNTHETIC
student_177,concept_4,3,1,0.53,SYNTHETIC
student_177,concept_4,4,1,0.5631,SYNTHETIC
student_177,concept_4,5,1,0.6216,SYNTHETIC
student_177,concept_4,6,1,0.6824,SYNTHETIC
student_177,concept_4,7,0,0.731,SYNTHETIC
student_177,concept_4,8,1,0.8068,SYNTHETIC
student_177,concept_4,9,1,0.8814,SYNTHETIC
student_177,concept_4,10,1,0.9177,SYNTHETIC
student_177,concept_4,11,1,0.9268,SYNTHETIC
student_177,concept_4,12,1,0.95,SYNTHETIC
student_177,concept_5,1,1,0.4356,SYNTHETIC
student_177,concept_5,2,1,0.4489,SYNTHETIC
student_177,concept_5,3,1,0.4835,SYNTHETIC
student_177,concept_5,4,1,0.5276,SYNTHETIC
student_177,concept_5,5,0,0.5962,SYNTHETIC
student_177,concept_5,6,1,0.6061,SYNTHETIC
student_177,concept_5,7,0,0.6679,SYNTHETIC
student_177,concept_5,8,0,0.6917,SYNTHETIC
student_177,concept_5,9,1,0.7361,SYNTHETIC
student_177,concept_5,10,1,0.7835,SYNTHETIC
student_177,concept_5,11,1,0.8084,SYNTHETIC
student_177,concept_6,1,1,0.317,SYNTHETIC
student_177,concept_6,2,0,0.3802,SYNTHETIC
student_177,concept_6,3,1,0.4347,SYNTHETIC
student_177,concept_6,4,1,0.4694,SYNTHETIC
student_177,concept_6,5,0,0.5407,SYNTHETIC
student_177,concept_7,1,0,0.4734,SYNTHETIC
student_177,concept_7,2,0,0.5026,SYNTHETIC
student_177,concept_7,3,1,0.5722,SYNTHETIC
student_177,concept_7,4,0,0.6149,SYNTHETIC
student_177,concept_7,5,1,0.6691,SYNTHETIC
student_177,concept_7,6,0,0.6826,SYNTHETIC
student_177,concept_7,7,1,0.6898,SYNTHETIC
student_177,concept_7,8,0,0.7164,SYNTHETIC
student_177,concept_7,9,1,0.7824,SYNTHETIC
student_177,concept_8,1,0,0.3808,SYNTHETIC
student_177,concept_8,2,1,0.4413,SYNTHETIC
student_177,concept_8,3,0,0.4967,SYNTHETIC
student_177,concept_8,4,0,0.5002,SYNTHETIC
student_177,concept_8,5,0,0.5668,SYNTHETIC
student_177,concept_8,6,0,0.6002,SYNTHETIC
student_177,concept_8,7,1,0.6539,SYNTHETIC
student_177,concept_8,8,1,0.6946,SYNTHETIC
student_177,concept_8,9,0,0.6978,SYNTHETIC
student_177,concept_8,10,1,0.7246,SYNTHETIC
student_177,concept_8,11,1,0.7643,SYNTHETIC
student_177,concept_8,12,0,0.8184,SYNTHETIC
student_177,concept_8,13,1,0.862,SYNTHETIC
student_177,concept_8,14,1,0.8674,SYNTHETIC
student_177,concept_8,15,1,0.8766,SYNTHETIC
student_177,concept_8,16,1,0.9453,SYNTHETIC
student_177,concept_8,17,1,0.95,SYNTHETIC
student_177,concept_8,18,1,0.95,SYNTHETIC
student_177,concept_8,19,1,0.95,SYNTHETIC
student_177,concept_8,20,1,0.95,SYNTHETIC
student_177,concept_8,21,1,0.95,SYNTHETIC
student_177,concept_8,22,1,0.95,SYNTHETIC
student_177,concept_8,23,1,0.95,SYNTHETIC
student_177,concept_8,24,1,0.95,SYNTHETIC
student_177,concept_9,1,0,0.1376,SYNTHETIC
student_177,concept_9,2,1,0.1499,SYNTHETIC
student_177,concept_9,3,1,0.1813,SYNTHETIC
student_177,concept_9,4,1,0.2058,SYNTHETIC
student_177,concept_9,5,0,0.2354,SYNTHETIC
student_177,concept_9,6,0,0.2836,SYNTHETIC
student_177,concept_9,7,0,0.3595,SYNTHETIC
student_177,concept_9,8,1,0.3943,SYNTHETIC
student_177,concept_9,9,1,0.3983,SYNTHETIC
student_178,concept_0,1,1,0.3814,SYNTHETIC
student_178,concept_0,2,1,0.4044,SYNTHETIC
student_178,concept_0,3,0,0.4766,SYNTHETIC
student_178,concept_0,4,1,0.5397,SYNTHETIC
student_178,concept_0,5,0,0.5724,SYNTHETIC
student_178,concept_0,6,0,0.5737,SYNTHETIC
student_178,concept_0,7,1,0.5752,SYNTHETIC
student_178,concept_0,8,0,0.5934,SYNTHETIC
student_178,concept_0,9,1,0.6254,SYNTHETIC
student_178,concept_0,10,0,0.6636,SYNTHETIC
student_178,concept_0,11,1,0.7258,SYNTHETIC
student_178,concept_0,12,1,0.7847,SYNTHETIC
student_178,concept_0,13,1,0.8308,SYNTHETIC
student_178,concept_0,14,0,0.8337,SYNTHETIC
student_178,concept_0,15,0,0.8369,SYNTHETIC
student_178,concept_0,16,1,0.8657,SYNTHETIC
student_178,concept_0,17,0,0.9381,SYNTHETIC
student_178,concept_0,18,1,0.95,SYNTHETIC
student_178,concept_0,19,1,0.95,SYNTHETIC
student_178,concept_0,20,1,0.95,SYNTHETIC
student_178,concept_0,21,1,0.95,SYNTHETIC
student_178,concept_0,22,1,0.95,SYNTHETIC
student_178,concept_0,23,1,0.95,SYNTHETIC
student_178,concept_1,1,0,0.3609,SYNTHETIC
student_178,concept_1,2,0,0.4148,SYNTHETIC
student_178,concept_1,3,0,0.4443,SYNTHETIC
student_178,concept_1,4,1,0.4871,SYNTHETIC
student_178,concept_1,5,1,0.5266,SYNTHETIC
student_178,concept_1,6,1,0.5576,SYNTHETIC
student_178,concept_1,7,1,0.577,SYNTHETIC
student_178,concept_1,8,1,0.6095,SYNTHETIC
student_178,concept_1,9,1,0.6135,SYNTHETIC
student_178,concept_1,10,1,0.6796,SYNTHETIC
student_178,concept_2,1,0,0.4188,SYNTHETIC
student_178,concept_2,2,0,0.4684,SYNTHETIC
student_178,concept_2,3,0,0.5367,SYNTHETIC
student_178,concept_2,4,0,0.5423,SYNTHETIC
student_178,concept_2,5,1,0.5927,SYNTHETIC
student_178,concept_2,6,0,0.616,SYNTHETIC
student_178,concept_2,7,1,0.6564,SYNTHETIC
student_178,concept_2,8,1,0.7364,SYNTHETIC
